timeindex,profile_heat,profile_hotwater,profile_load,profile_STH_load
2023-01-02T09:42:00Z,3.92952905657374e-06,0.0,4.38142498851684e-07,0.0
2023-01-02T09:43:00Z,3.92952905657374e-06,0.0,4.38007885523923e-07,0.0
2023-01-02T09:44:00Z,3.92952905657374e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T09:45:00Z,3.92952905657374e-06,0.0,4.37940578860043e-07,0.0
2023-01-02T09:46:00Z,3.92952905657374e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T09:47:00Z,3.92952905657374e-06,0.0,4.38075192187804e-07,0.0
2023-01-02T09:48:00Z,3.92952905657374e-06,0.0,4.37940578860043e-07,0.0
2023-01-02T09:49:00Z,3.92952905657374e-06,0.0,4.38142498851684e-07,0.0
2023-01-02T09:50:00Z,3.92952905657374e-06,0.0,4.38007885523923e-07,0.0
2023-01-02T09:51:00Z,3.92952905657374e-06,0.0,4.37671352204521e-07,0.0
2023-01-02T09:52:00Z,3.92952905657374e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T09:53:00Z,3.92952905657374e-06,0.0,7.68416298512841e-07,0.0
2023-01-02T09:54:00Z,3.92952905657374e-06,0.0,1.63445114266203e-06,0.0
2023-01-02T09:55:00Z,3.92952905657374e-06,0.0,1.49916474826242e-06,0.0
2023-01-02T09:56:00Z,3.92952905657374e-06,0.0,1.45003088362972e-06,0.0
2023-01-02T09:57:00Z,3.92952905657374e-06,0.0,1.42761776455754e-06,0.0
2023-01-02T09:58:00Z,3.92952905657374e-06,0.0,1.41859867159757e-06,0.0
2023-01-02T09:59:00Z,3.92952905657374e-06,0.0,1.4164448583534e-06,0.0
2023-01-02T10:00:00Z,3.74432584284178e-06,0.0,1.42728123123814e-06,0.0
2023-01-02T10:01:00Z,3.74432584284178e-06,0.0,1.42075248484174e-06,0.0
2023-01-02T10:02:00Z,3.74432584284178e-06,0.0,1.41153147189013e-06,0.0
2023-01-02T10:03:00Z,3.74432584284178e-06,0.0,1.40130085898031e-06,0.0
2023-01-02T10:04:00Z,3.74432584284178e-06,0.0,1.39759899246688e-06,0.0
2023-01-02T10:05:00Z,3.74432584284178e-06,0.0,1.37942619321917e-06,0.0
2023-01-02T10:06:00Z,3.74432584284178e-06,0.0,1.20638076038265e-06,0.0
2023-01-02T10:07:00Z,3.74432584284178e-06,0.0,4.38007885523923e-07,0.0
2023-01-02T10:08:00Z,3.74432584284178e-06,0.0,4.38209805515565e-07,0.0
2023-01-02T10:09:00Z,3.74432584284178e-06,0.0,4.39488632129292e-07,0.0
2023-01-02T10:10:00Z,3.74432584284178e-06,0.0,4.38209805515565e-07,0.0
2023-01-02T10:11:00Z,3.74432584284178e-06,0.0,4.36661752246315e-07,0.0
2023-01-02T10:12:00Z,3.74432584284178e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T10:13:00Z,3.74432584284178e-06,0.0,4.37873272196163e-07,0.0
2023-01-02T10:14:00Z,3.74432584284178e-06,0.0,4.3578676561587e-07,0.0
2023-01-02T10:15:00Z,3.74432584284178e-06,0.0,4.38075192187804e-07,0.0
2023-01-02T10:16:00Z,3.74432584284178e-06,0.0,4.38613645498847e-07,0.0
2023-01-02T10:17:00Z,3.74432584284178e-06,0.0,4.39757858784814e-07,0.0
2023-01-02T10:18:00Z,3.74432584284178e-06,0.0,4.38411725507206e-07,0.0
2023-01-02T10:19:00Z,3.74432584284178e-06,0.0,4.37738658868402e-07,0.0
2023-01-02T10:20:00Z,3.74432584284178e-06,0.0,4.37738658868402e-07,0.0
2023-01-02T10:21:00Z,3.74432584284178e-06,0.0,4.39892472112575e-07,0.0
